type,market,code,date,year,pre5,day0,react2,gap,hold1,hold3,hold5,hold10,hold20
단일판매ㆍ공급계약체결,코스닥시장,320000,2024-01-10,2024,0.030149884938500064,0.025799399935915852,0.007026985432731037,0.0188619494990257,-0.036893212854254544,-0.04897334920091409,-0.01605652791672168,0.0017371765790057461,-0.025451462504940917
단일판매ㆍ공급계약체결,유가증권시장,009810,2024-01-09,2024,0.12347380367063289,-0.04025420378757174,0.01030682928721831,0.013426494890858839,0.038302424079939966,0.013486433994994912,0.12186137269726803,0.13124177446102508,0.005571169129779366
단일판매ㆍ공급계약체결,유가증권시장,267850,2024-01-09,2024,-0.012361139311748745,0.022927345591493873,0.04688704386861546,0.011768762315734479,0.011377613055680715,0.0017713418646763965,-0.01760346716261664,-0.034594615569709844,0.1896055472728376
단일판매ㆍ공급계약체결,코스닥시장,059100,2024-01-09,2024,-0.0798862828900919,-0.01319415694434423,-0.06275994143954733,-0.003597037778956114,-0.04628572694285367,0.07261644806798302,-0.0739376063762659,-0.09322002732058399,-0.13495792799222356
단일판매ㆍ공급계약체결,유가증권시장,044450,2024-01-09,2024,-0.01300867630890011,9.817965339284796e-05,0.007544501466097685,0.0006765487999042493,0.00668665679843258,0.070067123548569,0.06197663963832843,0.045531569492114385,0.026986099576169122
단일판매ㆍ공급계약체결,유가증권시장,329180,2024-01-08,2024,-0.03797300006881692,0.030552943948658262,0.007468813188236224,0.0037064048911098673,-0.026135422976625678,-0.05867702406662289,-0.029926969909242332,-0.025523461190648137,-0.06826930685898312
단일판매ㆍ공급계약체결,유가증권시장,077970,2024-01-08,2024,0.030114277622791463,-0.005767910068468219,-0.009036344461315293,-0.010071222173439792,0.006803312126745631,-0.007216574157188122,0.01335384952189349,-0.013784709422494937,-0.016334704224757232
단일판매ㆍ공급계약체결,유가증권시장,002990,2024-01-08,2024,-0.049644943473903844,0.013603372018139215,0.007048166877551832,-0.0019873761502152516,-0.0046072577158385196,-0.0112209705009717,-0.007879903031889192,0.008131684922356771,0.016611744323159164
단일판매ㆍ공급계약체결,유가증권시장,009410,2024-01-05,2024,0.027762109492053117,0.007927446573329886,0.043673286194092734,0.05710341306308694,-0.020195457900599765,-0.03367563199622318,-0.06721587278356433,-0.20097838669160464,-0.21610455019919542
단일판매ㆍ공급계약체결,유가증권시장,012030,2024-01-05,2024,-0.05004218300659483,0.0019882454846331652,0.018632259937288356,-4.5038869740646106e-05,0.016582623204772075,0.011380860819776038,-0.0017331189680429564,0.020276491723285807,0.013439401595097912
단일판매ㆍ공급계약체결,코스닥시장,143540,2024-01-05,2024,-0.03496490584100008,0.027052959077807533,0.04909569686828302,-0.001717755483953603,0.02290849513443955,0.024866435869527848,0.018303152177879554,0.0760243762613422,0.0482167647571938
단일판매ㆍ공급계약체결,코스닥시장,222080,2024-01-05,2024,-0.020808366489148175,0.015969798855448643,0.0001284063644451678,0.003480223446729031,-0.018944738696406276,-0.03574170762353325,-0.07737961818085319,-0.09409214638856608,-0.08276320382096805
단일판매ㆍ공급계약체결,유가증권시장,329180,2024-01-05,2024,-0.007237324776339796,0.002190375344020888,0.032783934875253676,-0.002543477345693193,0.03304718384945168,0.0073876577611524325,-0.015146779790369824,0.012012028913368479,-0.06268376722135885
단일판매ㆍ공급계약체결,유가증권시장,071970,2024-01-04,2024,0.011971842707238224,0.12224849248823536,0.07173952847365052,0.001976846376777257,-0.047160528855468134,-0.012792163267189998,0.02177833784313886,-0.029950636379353874,-0.1230069214881541
단일판매ㆍ공급계약체결,코스닥시장,255220,2024-01-03,2024,-0.14675345822211472,0.038072786750935506,0.03537682927573933,0.05961068762875746,-0.05785791640256008,-0.07798855030007966,-0.07019307043768322,-0.10912589189001456,-0.15098534139617717
단일판매ㆍ공급계약체결,코스닥시장,382840,2024-01-03,2024,-0.019180248803667213,0.007686262254198771,0.03631479845182779,0.12688805846489862,-0.08644926840670406,-0.10127689754405587,-0.12128043009242553,-0.10661431331046337,-0.15063499549473372
단일판매ㆍ공급계약체결,코스닥시장,356890,2024-01-03,2024,-0.060339358136439994,0.0456778120818907,0.06071467099112822,0.017566653198775956,-0.0024584471978378077,0.01355075600540224,-0.00345014008168434,0.03501248094790984,0.020315107034316132
단일판매ㆍ공급계약체결,코스닥시장,025950,2024-01-03,2024,0.2340681573657013,0.08921768473894731,0.04645932251496328,0.05304301991126395,-0.08637958846988056,-0.1570951722688202,-0.1860734806800596,-0.22906518895500275,-0.22140472653017765
단일판매ㆍ공급계약체결,코스닥시장,256840,2024-01-02,2024,0.05734023927665472,0.016653620127939372,0.028139748172481258,-0.003777314569687794,0.014781602392897795,0.0039768025356951755,-0.020706271567517306,-0.02028524623573868,0.000976950094636591
단일판매ㆍ공급계약체결,유가증권시장,002460,2024-01-02,2024,-0.007763591946427626,-0.03424591965937483,-0.02563217607996886,0.019567324006047725,-0.010474390823009454,-0.008876776073305736,-0.021370779753465324,0.008348316730919216,0.016199518173460763
단일판매ㆍ공급계약체결,유가증권시장,023350,2024-01-02,2024,0.02515445712031138,0.01165936044722683,0.014065786276368852,0.0034076281885571766,-0.00076786960089466,-0.002032108952124922,-0.01551705934313416,-0.0001817525560747421,-0.006649334706626771
단일판매ㆍ공급계약체결,유가증권시장,267850,2024-01-02,2024,-0.05075641309950208,0.0018243538766920093,0.026696256744359114,0.002385133301031583,0.022581019249442818,-0.02087394577532976,0.005845465161142066,-0.00063280472199264,0.018389264949879684
단일판매ㆍ공급계약체결,코스닥시장,099320,2024-01-02,2024,0.06981398150331392,0.06067842037244876,0.1458885147096161,-0.010914476277603467,0.09099340850391999,0.063859221348685,0.015359957835778208,0.14868371872986674,0.018174198534886093
단일판매ㆍ공급계약체결,코스닥시장,333050,2024-01-02,2024,-0.03780621688172419,-0.004631099494730385,-0.01540611581368019,0.004055583602636005,-0.014899156882339594,-0.0028466084507874716,0.03527589696857697,0.027622432797910997,0.08495739300519155
단일판매ㆍ공급계약체결,유가증권시장,010140,2024-01-02,2024,0.010893346814003215,0.010362375271500758,-0.03282111617213472,-0.00677048885978886,-0.03593845040347417,-0.03258415461462329,-0.05558938734627125,-0.06420946376691525,-0.05285211454192807
단일판매ㆍ공급계약체결,코스닥시장,451760,2024-01-02,2024,-0.002336592784862139,0.16315910999280414,0.3857410995238327,-0.004208879207281323,0.19372897081395032,0.20836276744797574,0.22636975182429558,0.2184574438227408,-0.08492948265390145
단일판매ㆍ공급계약체결,유가증권시장,079550,2024-01-02,2024,-0.05044599181347099,-0.020689410663488717,0.0020175935052845874,0.004187051415369302,0.018977101094495834,-0.03066614454006512,-0.06215626943870409,-0.043980263565103726,-0.1520160383340622
단일판매ㆍ공급계약체결,유가증권시장,298040,2024-12-31,2024,-0.03238491655502459,0.02763526803769948,0.04342264919885348,0.003475515149554193,0.0111280845876341,0.00673840588803256,0.022073205466456365,0.11518947687978842,0.2133228712393237
단일판매ㆍ공급계약체결,유가증권시장,002780,2024-12-31,2024,-0.016631753562597794,0.03605141859701581,0.03768545586263945,-0.008658430074095775,0.009741581081122172,-0.02514222957783261,-0.029433163504489705,-0.05865122728508909,0.025491899434543323
단일판매ㆍ공급계약체결,코스닥시장,040350,2024-12-31,2024,-0.02736583974423681,-0.018058706815445302,-0.016284666327094563,-0.016925485509149067,0.01939676887186538,0.005672365138549636,-0.012419322663439702,-0.06592672885429957,-0.10038777043737974
단일판매ㆍ공급계약체결,코스닥시장,363250,2024-12-31,2024,-0.02639118087484107,0.2720348373917364,0.20457018927402015,-0.025979118443379072,-0.03032079351534632,-0.025878069640964056,-0.08817738379240714,-0.1081517748594179,-0.0822811524631711
단일판매ㆍ공급계약체결,유가증권시장,086280,2024-12-31,2024,0.019904696145899105,0.12622231097582273,0.1199470506096559,-0.006193594994461976,-0.000878033649134238,-0.05539486847434403,-0.06061513302683568,-0.07116243230493802,0.053412064811489406
단일판매ㆍ공급계약체결,유가증권시장,004960,2024-12-31,2024,-0.01800651040832576,-0.005150931773551382,-0.006398755906929777,0.0029104782491852837,-0.004368067144086598,-0.0010955688233474717,-0.017165387166858607,-0.043666121434303484,-0.07403739997196457
단일판매ㆍ공급계약체결,유가증권시장,018260,2024-12-31,2024,-0.038360532978402216,-0.032537473244599956,-0.017353372495349118,-0.001017734602220371,0.016782677614555493,-0.017929017351359856,-0.007772012363440987,-0.02788945887457761,0.0037916310905309267
단일판매ㆍ공급계약체결,유가증권시장,003670,2024-12-30,2024,-0.035092169322117506,-0.0064418579631607305,-0.042843211926438106,0.00302422867085088,-0.03907828734529514,0.019604321869912563,0.033735209321667355,0.01332148020127516,-0.14219493632512703
단일판매ㆍ공급계약체결,코스닥시장,033790,2024-12-30,2024,-0.10191949706604055,-0.028841877877792223,-0.03185550645078444,-0.02033144762426957,0.018875612527013315,0.039706978870945445,0.0007904017099445368,-0.07679859509733492,-0.07187839525911459
단일판매ㆍ공급계약체결,유가증권시장,097230,2024-12-30,2024,0.19260557613754642,-0.02578576583797339,-0.007941056203367457,0.0004924466303573446,0.018122893540096243,0.015016487676815179,0.18755706972247504,0.16403611644222732,0.09631441007895614
단일판매ㆍ공급계약체결,코스닥시장,393210,2024-12-30,2024,-0.001847884020276705,-0.009325474251969815,-0.038865583292453876,-0.002227703525144162,-0.02652509252586565,0.010336826109488287,-0.0028053679727816985,-0.045623506965724946,0.19126379040481029
단일판매ㆍ공급계약체결,유가증권시장,005960,2024-12-30,2024,-0.005442732616492141,-0.0043336206234519566,-0.012548575778854341,-0.0038082730954193803,-0.004135514039412234,-0.027443940104713408,-0.04290173413082415,-0.07749452417098218,-0.12301298356036405
단일판매ㆍ공급계약체결,코스닥시장,016250,2024-12-30,2024,0.05836536139026181,-0.06107984772307982,-0.0632254523998847,-0.004583416128206605,0.004135455046698329,0.004762096981181477,-0.025351330573520188,-0.012940327380799553,-0.0008705212433665482
단일판매ㆍ공급계약체결,유가증권시장,100840,2024-12-30,2024,0.16468140068701936,0.02362336862385998,0.05327474279588732,-0.0011938940104520694,0.03011872352755809,-0.0329386565126385,-0.10747836129621952,0.002631273029015724,0.18685721610293382
단일판매ㆍ공급계약체결,유가증권시장,294870,2024-12-27,2024,-0.04577721786424615,0.008514853459097,0.00808043939763584,-0.0026966077774426053,0.0021858655124061127,-0.031749230663049,-0.024468604505180055,-0.10627993058777946,-0.1131895631917005
단일판매ㆍ공급계약체결,유가증권시장,375500,2024-12-27,2024,0.005576147394870121,-9.17707862937156e-05,0.00642165873738668,0.004533648062379459,0.0019876730278652194,-0.042538829521460354,-0.02049154198205748,-0.07687873614773927,-0.04659688838592914
단일판매ㆍ공급계약체결,유가증권시장,097230,2024-12-27,2024,0.1910027784309376,-0.025737290122664763,-0.05053106159598561,0.01938513321089432,-0.044790974003888165,-0.07066430888946149,0.12502924341447574,0.10752071162032323,-0.04116660766802761
단일판매ㆍ공급계약체결,유가증권시장,001260,2024-12-27,2024,-0.0049297374804924046,-0.0054126500093059915,0.012883002975811717,0.004533648062379459,0.014117630506321352,0.012743219273223659,0.0034813929745316635,-0.011301785087934162,-0.053710758816480034
단일판매ㆍ공급계약체결,코스닥시장,402490,2024-12-27,2024,0.3527054737642366,-0.01773839124776703,0.004958805380686014,0.023592291124316215,-0.0005885171567582108,0.10869912548915361,0.03999445507842918,-0.08198185699405192,-0.12213243841449557
단일판매ㆍ공급계약체결,코스닥시장,411080,2024-12-27,2024,-0.05530480676403477,0.06027889700324603,0.04212373187263981,0.003952546789627034,-0.022538355176803675,-0.005663557644899557,0.10600249536274024,0.024159220984272478,0.48492146050172397
단일판매ㆍ공급계약체결,코스닥시장,101360,2024-12-27,2024,-0.04161004211465908,-0.0014812529611588996,-0.011952173297769354,-0.005221765136978415,-0.005619163257611786,0.03932802484668297,0.053898118258363256,0.14415080347585496,0.024778362858626155
단일판매ㆍ공급계약체결,유가증권시장,011150,2024-12-27,2024,0.008441311056491383,-0.08316055385507679,-0.06364006965767496,-0.004300274199104592,0.026632007605607064,0.03934829925801022,0.02900733132369694,0.03163705438802917,0.009805089214716557
단일판매ㆍ공급계약체결,유가증권시장,071970,2024-12-27,2024,0.1569522941838608,0.0023624907041123466,-0.003934581036523745,-0.015874515202926688,0.00973138371968911,-0.0033878861252339756,-0.039909780975768236,0.07017315064471347,0.1327663191612407
단일판매ㆍ공급계약체결,코스닥시장,355150,2024-12-27,2024,-0.06730448655910354,-0.011479692161004232,0.04783812038891052,0.05268136034894905,0.006754574116125584,-0.0278857798671217,0.00044693980718484017,0.020623867448918975,-0.1130583374780741
단일판매ㆍ공급계약체결,유가증권시장,064350,2024-12-27,2024,0.033326310714664416,0.006268693020978572,0.021229906701662946,-0.004697121168389806,0.019966890966065784,0.0482166687401905,0.10913266208841389,0.13982894774616278,0.16290348272231725
단일판매ㆍ공급계약체결,코스닥시장,068240,2024-12-27,2024,-0.033632399838236356,0.004494773929729931,-0.018132740490490663,0.007260154286870604,-0.030497063135511576,-0.04922000120134306,-0.04849300913276407,-0.015551068726017192,0.004901480481743922
단일판매ㆍ공급계약체결,코스닥시장,065530,2024-12-26,2024,0.031116127822463674,-0.000961249581646997,-0.012296711187595195,0.014901503129205282,-0.02600472045605002,-0.050366478175126725,-0.07720771928194282,-0.09339880037912676,-0.036887131706615776
단일판매ㆍ공급계약체결,코스닥시장,352910,2024-12-26,2024,-0.002808265274933358,0.017927111745434716,0.04697238490119353,0.004263205256864786,0.024719651449323136,0.03310439412758116,-0.022149341630497213,-0.021658473953306022,0.007730509958522709
단일판매ㆍ공급계약체결,코스닥시장,297890,2024-12-26,2024,-0.026388851355519466,-0.031210819289048,-0.020515299827870554,-0.012465419278451198,0.023318019285553375,0.010748975866404234,0.06789937738221273,0.08030104469670082,0.027491679214827598
단일판매ㆍ공급계약체결,코스닥시장,452200,2024-12-26,2024,-0.02018992207966705,-0.013530043274938666,-0.01366638742340261,-0.0073035665622730025,0.006894015746157606,-0.014292250051626584,-0.002723636735150428,-0.047294177118848334,-0.1078117837622869
단일판매ㆍ공급계약체결,유가증권시장,484870,2024-12-26,2024,-0.11695277130014568,0.006988348953889894,-0.03594236732418235,0.006038535807229227,-0.04895231132831428,0.012128066854451789,0.06645067407949592,0.08324719266259649,0.2283987776136111
단일판매ㆍ공급계약체결,코스닥시장,448710,2024-12-26,2024,0.004048065679335716,0.07171125863302998,0.04821596890339823,0.004263205256864786,-0.025417453472021907,-0.0014171818574094525,-0.03812727655777538,-0.13470027892756878,-0.0964467803350903
단일판매ㆍ공급계약체결,유가증권시장,012450,2024-12-26,2024,0.06388771913425385,0.004348263481140374,0.008886798740845608,0.0020478505370267065,0.0025007220994564677,0.12983561428221135,0.11434548635064504,0.19917075129610062,0.2182049120058826
단일판매ㆍ공급계약체결,코스닥시장,178320,2024-12-26,2024,-0.055158692625360634,0.004315496500425628,-0.0020942471962916605,0.006149997709695086,-0.012513364948637478,0.0030736192435613235,-0.10585702616496963,-0.13301762144308607,-0.1215974951859356
단일판매ㆍ공급계약체결,유가증권시장,112610,2024-12-26,2024,0.03951949813729251,0.012875236649335991,-0.008278769628651289,-0.009108956268101832,-0.012078561699146714,-0.0008035250245085251,0.031223648573832447,-0.08982695099978256,-0.04361269346906742
단일판매ㆍ공급계약체결,유가증권시장,010140,2024-12-26,2024,0.029528248244898313,0.02701713108931692,0.0199158638298412,0.00823208419432596,-0.014725620522676161,-0.0094242146796809,-0.03958771045253659,-0.02238273193284547,0.09558608949239318
단일판매ㆍ공급계약체결,코스닥시장,038870,2024-12-24,2024,0.35452422341666145,0.011370601216433188,-0.0335014154075271,0.04394565451781899,-0.08384428695536421,-0.12785607375784672,-0.14788559352769126,-0.14361264146204009,-0.1921275989410814
단일판매ㆍ공급계약체결,유가증권시장,004960,2024-12-24,2024,-0.008336984484981897,-0.00554288276167393,-0.010224077089209204,-0.0034969682109325536,-0.0012638312267598904,-0.012750740170700388,-0.019394658216325897,-0.026231892301259874,-0.06734478509211754
단일판매ㆍ공급계약체결,유가증권시장,082740,2024-12-24,2024,0.08879290630903779,-0.016421792721387232,0.05448456905756243,0.010675367389974584,0.060719615460596225,0.0541917869368878,0.029332817466728014,0.23189743329921297,0.2751614137584078
단일판매ㆍ공급계약체결,코스닥시장,033100,2024-12-24,2024,0.04524852679523096,0.019411032254416764,0.02628006305226399,0.007713039156862313,-0.00070514745316534,-0.03043575367805343,-0.02623487040124617,-0.03353874201968617,0.22785698645131108
단일판매ㆍ공급계약체결,유가증권시장,037560,2024-12-24,2024,-0.018899899461885545,0.03045538546765157,0.024033273789481547,0.01036441792768132,-0.016096386845161133,-0.02733289514807597,-0.038230678201242915,-0.022151834797489157,-0.06489085881006622
단일판매ㆍ공급계약체결,유가증권시장,103140,2024-12-24,2024,-0.0009024156149670835,0.025517785685322023,0.015598540936036898,0.0003418033821577641,-0.009826220736174571,-0.02148472354195747,0.0219464848006692,0.0027458408717269227,0.027914321639264616
단일판매ㆍ공급계약체결,유가증권시장,022100,2024-12-24,2024,-0.07143192950385592,-0.008584168611027855,-0.026846471398335247,0.002582059144690492,-0.020917242207698868,-0.01582656961937507,0.02185791067086186,-0.014156413724981654,-0.08101741658952237
단일판매ㆍ공급계약체결,코스닥시장,171090,2024-12-24,2024,-0.031982526260351016,0.028855903599751324,-0.006126688115910937,0.006290659104549325,-0.03970387116102174,-0.055914888695282855,-0.018241988678380117,-0.0187136687759308,0.10687429988554113
단일판매ㆍ공급계약체결,유가증권시장,079550,2024-12-24,2024,0.09493125244415877,-0.002774833953629665,0.0006645230689650743,-0.010605972950269065,0.014067507844576435,0.07595432143903619,0.24578819113049935,0.041853796169097915,0.08417592967442074
단일판매ㆍ공급계약체결,코스닥시장,235980,2024-12-24,2024,-0.006318168206326122,-0.012291138163589729,-0.04676101029025631,-0.007291696914781452,-0.028010088013879317,0.020375612446832475,0.024011819540518675,0.05690672342889339,-0.22177591471493502
단일판매ㆍ공급계약체결,유가증권시장,047810,2024-12-23,2024,-0.007304396431064345,0.019008524452849746,0.020961554188604507,0.021081990439935545,-0.018772999886580075,-0.020750074456774504,-0.007510307289066768,-0.0657820194374743,-0.08881484199606828
단일판매ㆍ공급계약체결,코스닥시장,424960,2024-12-23,2024,0.03579704013808323,0.012946007779452482,0.20644990147155573,0.01651246009999717,0.16910013440239863,0.36466057820328124,0.40625813757608525,0.19471834481069322,0.13181666983630858
단일판매ㆍ공급계약체결,코스닥시장,065570,2024-12-23,2024,-0.022260208916583136,0.0014649515222768233,0.026323776244846487,0.002712938085105963,0.02183991384742372,0.33275653677513306,0.046201361047876255,-0.0681070673650644,-0.1125956774987822
단일판매ㆍ공급계약체결,코스닥시장,065450,2024-12-23,2024,-0.021274993385096797,0.015120740178065471,0.024888013939518883,-0.0018983926131811567,0.011581440549626221,0.011887583742849064,0.011322551835365069,-0.0038608640059173,-0.028681365922799143
단일판매ㆍ공급계약체결,코스닥시장,141000,2024-12-23,2024,0.05379184212918482,6.635012367544983e-05,0.010513499565004681,-0.0018983926131811567,0.012343022948610827,0.030597124677903122,-0.03160530938739786,0.037941547671679496,0.07322682108799004
단일판매ㆍ공급계약체결,코스닥시장,065370,2024-12-23,2024,-0.2576693997269513,0.0349049292660521,-0.026740385790146603,-0.04672597882007769,-0.01260407029177264,0.006177854168753296,0.13486798825980745,-0.04088329983236634,-0.03127710023654619
단일판매ㆍ공급계약체결,유가증권시장,100840,2024-12-23,2024,0.14422833327314882,0.22976863565275954,0.2582468643275064,0.004222764972587906,0.018784781315268975,0.013370466019698223,0.06569403074577973,-0.027424190825408364,0.12894621051074706
단일판매ㆍ공급계약체결,코스닥시장,002290,2024-12-20,2024,0.11900994546283984,-0.06135262375078812,-0.021709782808189956,0.03825239149980353,0.005113266329873172,0.0017046154598389244,-0.03626243545087382,-0.11700909323310237,-0.11272042080438574
단일판매ㆍ공급계약체결,유가증권시장,018260,2024-12-20,2024,-0.05527514397651073,0.02798959893624723,0.01404496525839647,0.008114499065368713,-0.02227152775317407,-0.04916898157005889,-0.045854331011200816,-0.06793238817026503,-0.10245381684247618
단일판매ㆍ공급계약체결,유가증권시장,002780,2024-12-20,2024,-0.04649402505161354,-0.007594608522960197,-0.016731549893118668,-0.0018525369203468652,-0.0075249464638318195,-0.007088994593718478,-0.014763056863165232,-0.01189809253319107,-0.04778700546848008
단일판매ㆍ공급계약체결,코스닥시장,065450,2024-12-20,2024,-0.035812678913235016,-0.0010979763929937214,0.013769109716584361,-0.009378758711991784,0.024525740572221216,0.024547255053747455,0.041475414476250805,0.014888931594761137,-0.0022075294137237356
단일판매ㆍ공급계약체결,유가증권시장,051600,2024-12-20,2024,0.11151525338993434,0.0033942222947005805,-0.016846319043171153,-0.007316818920970742,-0.013329076626535133,-0.009795502728887406,-0.050729890405092654,-0.14043376212017478,-0.04265559120064538
단일판매ㆍ공급계약체결,코스닥시장,323350,2024-12-20,2024,0.005745693558000604,0.02774130899083302,0.004288021926769648,-0.005328253661486702,-0.01874722782765072,-0.0022993885441651004,0.0018672784214144346,0.01728980963015704,0.12226084759272435
단일판매ㆍ공급계약체결,유가증권시장,010950,2024-12-20,2024,-0.04144478133043966,0.018243489190137442,0.00790245911589025,-0.00666376017605857,-0.004007172447750599,0.0019831594477541796,-0.0034162519541512688,0.038144226552716765,0.06943686249597186
단일판매ㆍ공급계약체결,유가증권시장,003070,2024-12-20,2024,0.07377099962377026,-0.015228444281796002,-0.055160603947172725,-0.003079530785377533,-0.0379393849665056,-0.05154086625147247,-0.046781773440705304,-0.06189809253319101,-0.04484582899789186
단일판매ㆍ공급계약체결,코스닥시장,140430,2024-12-20,2024,0.010825367724811703,-0.02609514125825943,-0.005239378240635627,-0.001837593636580091,0.023802153852165758,-0.015686688887987174,0.05179795443904678,0.03434537451180876,-0.04705256519894943
단일판매ㆍ공급계약체결,유가증권시장,028100,2024-12-20,2024,0.029211492242605386,0.008579744537038728,-0.00962322838850551,-0.003079530785377533,-0.015477967301532483,-0.032635617376830295,-0.022527406366330743,-0.030167766760686773,-0.0002942378696372816
단일판매ㆍ공급계약체결,유가증권시장,002210,2024-12-20,2024,0.14317141548087914,-0.030394998922034865,-0.001106549893118668,-0.003079530785377533,0.033985223419445564,-0.08396262223731032,-0.0794010436885437,-0.12012067429674123,-0.21775695808606937
단일판매ㆍ공급계약체결,유가증권시장,097230,2024-12-20,2024,0.41944168349805205,0.1400057138425356,0.28213044432653445,0.039655511949665274,0.08060186163645745,0.035931738289598725,-0.016896615204534532,0.16519930380239245,0.017738549015608618
단일판매ㆍ공급계약체결,코스닥시장,033790,2024-12-19,2024,0.10619663399130821,-0.03904707092730406,-0.05092832546349299,0.020361440268208207,-0.032987049282986916,-0.075785704641278,-0.11911318224220885,-0.13571036123595653,-0.08928208089945303
단일판매ㆍ공급계약체결,유가증권시장,010950,2024-12-19,2024,-0.0353935897395092,-0.009136155253393487,0.008756292305469596,-0.006801206843332989,0.025120483997061675,0.01846098613110594,0.022795527273185685,0.05350864504484889,0.0920877010571314
단일판매ㆍ공급계약체결,코스닥시장,226330,2024-12-19,2024,0.13184509468713027,0.0019870276900774333,-0.06928225375419314,-0.007815123046076879,-0.06515642797885147,-0.0669922198938493,-0.12786837200979023,-0.017688424595000578,-0.038349757702588
단일판매ㆍ공급계약체결,유가증권시장,042660,2024-12-19,2024,-0.04928027018685107,0.005471769682662629,0.05360316897245554,0.029863364704959622,0.018440406153928827,0.08464951520201738,0.13605619243838374,0.2785266845349327,0.6271553764775063
단일판매ㆍ공급계약체결,유가증권시장,097230,2024-12-19,2024,0.382528666882438,-0.02854279160061133,0.10648890103681408,-0.001520781909728845,0.141759939112016,0.2667214322136934,0.19449457919002355,0.37438889786702545,0.22859976406647223
단일판매ㆍ공급계약체결,코스닥시장,115450,2024-12-18,2024,-0.022750026758441247,0.0130266138772979,0.003627707159659495,0.005992031202984312,-0.014920736764197133,-0.018238491655630393,0.08836511492359841,0.2684444363033857,0.06409906744366226
단일판매ㆍ공급계약체결,유가증권시장,012450,2024-12-18,2024,-0.0019073838966704657,-0.005735721296554117,0.014287039684501363,-0.012648902185024942,0.03342580479694254,0.08932537943565168,0.088441559819046,0.21613380811955105,0.242930793129674
단일판매ㆍ공급계약체결,유가증권시장,112610,2024-12-18,2024,0.0002956437904289913,0.002708187026726896,0.010066262415271605,-0.010384538221079471,0.018051512416933004,0.025386466224565536,0.061093114339109356,0.08514341840505954,-0.0002442008915701996
단일판매ㆍ공급계약체결,유가증권시장,010820,2024-12-18,2024,0.005612857188533306,0.02138292277124251,0.012998118235026019,0.013538906754997098,-0.02173445147357359,-0.014727103955982082,-0.018757885466753613,0.01228135278673301,0.0020733102713108367
단일판매ㆍ공급계약체결,코스닥시장,253450,2024-12-17,2024,-0.07817779636584746,-0.028818499237524,-0.002725817785399034,0.01798816619737173,0.009058225490828586,0.007677721842428938,-0.02053929303416209,-0.10597846176877379,-0.1886260455283741
단일판매ㆍ공급계약체결,코스닥시장,093320,2024-12-17,2024,-0.08083807037230487,0.08154356548500585,0.1562273629701072,0.04512738229891197,0.022342295578492998,-0.017813813437296315,-0.02144994991401024,-0.012176688730800467,-0.11415378764790057
단일판매ㆍ공급계약체결,유가증권시장,207940,2024-12-17,2024,-0.0551113310964958,-0.02138136208653149,-0.02110376379271993,0.002884584616253176,-0.002507776883515607,-0.023361476411716844,-0.03641753192239419,-0.032585071850265136,0.020272991446831944
단일판매ㆍ공급계약체결,코스닥시장,054940,2024-12-17,2024,-0.025055647107127293,-0.005392465184786982,-0.012104016536894848,-0.0046141687619682134,-0.0017781603455572122,0.011645975810682892,-0.003903151398020513,-0.02188200267231466,-0.037221894124222665
단일판매ㆍ공급계약체결,코스닥시장,331920,2024-12-17,2024,-0.0052084831850520985,0.03391678034308487,0.057833100353917206,-0.0005102015937055454,0.023686759350131658,-0.009169746928116722,-0.03697584793225546,-0.01681015144661735,0.0366369393499954
단일판매ㆍ공급계약체결,유가증권시장,003070,2024-12-17,2024,0.03983628251735649,0.003643259208031684,0.008904177026961793,0.01196460586540981,-0.0067216244945312266,0.030615585970680568,-0.00961736321832721,-0.023013935138992615,-0.008882153303072605
단일판매ㆍ공급계약체결,코스닥시장,199480,2024-12-17,2024,0.6067532393029862,0.15041886620673806,0.08025903899256105,0.027034708585935235,-0.08631861988601673,-0.17287783371312665,-0.15029842279329192,-0.19970418049449257,-0.28293451483684334
단일판매ㆍ공급계약체결,코스닥시장,186230,2024-12-17,2024,-0.09957251827277139,0.002261910201981627,-0.034176157202444817,-0.0005102015937055454,-0.035519892547005036,-0.07319986555174612,-0.047709463569261604,-0.10212521917145534,-0.08798096917239723
단일판매ㆍ공급계약체결,코스닥시장,440110,2024-12-17,2024,-0.08368965113990437,0.03604728397688305,0.01295303275583671,-0.0005102015937055454,-0.021691837950327687,-0.0385013657927547,-0.03592174871983951,-0.012788127501370705,-0.10280973332229565
단일판매ㆍ공급계약체결,유가증권시장,013360,2024-12-17,2024,-0.1310041072769187,-0.056015831701059254,-0.0006643794165945714,-0.010285651430164695,0.07014269485365138,0.040906046792859335,0.051738517422908775,0.282184863866351,0.025123983938343163
단일판매ㆍ공급계약체결,코스닥시장,083650,2024-12-17,2024,-0.039711407161660245,0.04938917272014786,0.046149843590262314,-0.0005102015937055454,-0.0025943468028540757,-0.0060840634824759696,0.03277076622434387,-0.03006020913208096,0.15912859940075869
단일판매ㆍ공급계약체결,유가증권시장,097230,2024-12-16,2024,0.09302255442475242,-0.03261759133061182,0.044338512672945446,0.0213414851318704,0.05651702586580919,0.3067675769476776,0.672872770006405,0.5424325763561053,0.6790576967667209
단일판매ㆍ공급계약체결,유가증권시장,064350,2024-12-16,2024,-0.0025379969297903565,-0.009817954790450669,-0.02719586042106867,0.016186253217496453,-0.0330869345302305,-0.02736608641865916,-0.003018319102505919,0.05411574467293697,0.10192898389543396
