type,market,corp,title,date,rcp,Code
단일판매ㆍ공급계약체결,코스닥시장,오비고,단일판매ㆍ공급계약체결,2024-12-26,20241226900471,352910
단일판매ㆍ공급계약체결,코스닥시장,HB솔루션,단일판매ㆍ공급계약체결,2024-12-26,20241226900350,297890
단일판매ㆍ공급계약체결,코스닥시장,민테크,단일판매ㆍ공급계약체결,2024-12-26,20241226900314,452200
단일판매ㆍ공급계약체결,유가증권시장,엠앤씨솔루션,단일판매ㆍ공급계약체결,2024-12-26,20241226800286,484870
단일판매ㆍ공급계약체결,코스닥시장,코츠테크놀로지,단일판매ㆍ공급계약체결,2024-12-26,20241226900229,448710
단일판매ㆍ공급계약체결,유가증권시장,한화에어로스페이스,단일판매ㆍ공급계약체결,2024-12-26,20241226800224,012450
단일판매ㆍ공급계약체결,코스닥시장,서진시스템,단일판매ㆍ공급계약체결,2024-12-26,20241226900151,178320
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-12-26,20241226800102,112610
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2024-12-26,20241226800085,010140
단일판매ㆍ공급계약체결,코스닥시장,에코심플렉스,단일판매ㆍ공급계약체결,2024-12-24,20241224900584,038870
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-12-24,20241224800479,004960
단일판매ㆍ공급계약체결,유가증권시장,한화엔진,단일판매ㆍ공급계약체결,2024-12-24,20241224800387,082740
단일판매ㆍ공급계약체결,코스닥시장,제룡전기,단일판매ㆍ공급계약체결,2024-12-24,20241224900263,033100
단일판매ㆍ공급계약체결,유가증권시장,LG헬로비전,단일판매ㆍ공급계약체결,2024-12-24,20241224800262,037560
단일판매ㆍ공급계약체결,유가증권시장,풍산,단일판매ㆍ공급계약체결,2024-12-24,20241224800260,103140
단일판매ㆍ공급계약체결,유가증권시장,포스코DX,단일판매ㆍ공급계약체결,2024-12-24,20241224800257,022100
단일판매ㆍ공급계약체결,코스닥시장,선익시스템,단일판매ㆍ공급계약체결,2024-12-24,20241224900149,171090
단일판매ㆍ공급계약체결,유가증권시장,LIG디펜스앤에어로스페이스,단일판매ㆍ공급계약체결,2024-12-24,20241224800101,079550
단일판매ㆍ공급계약체결,코스닥시장,메드팩토,단일판매ㆍ공급계약체결,2024-12-24,20241224900066,235980
단일판매ㆍ공급계약체결,유가증권시장,한국항공우주,단일판매ㆍ공급계약체결,2024-12-23,20241223800707,047810
단일판매ㆍ공급계약체결,코스닥시장,DGI,단일판매ㆍ공급계약체결,2024-12-23,20241223900545,099520
단일판매ㆍ공급계약체결,코스닥시장,스마트레이더시스템,단일판매ㆍ공급계약체결,2024-12-23,20241223900254,424960
단일판매ㆍ공급계약체결,코스닥시장,삼영이엔씨,단일판매ㆍ공급계약체결,2024-12-23,20241223900117,065570
단일판매ㆍ공급계약체결,코스닥시장,빅텍,단일판매ㆍ공급계약체결,2024-12-23,20241223900107,065450
단일판매ㆍ공급계약체결,코스닥시장,비아트론,단일판매ㆍ공급계약체결,2024-12-23,20241223900102,141000
단일판매ㆍ공급계약체결,코스닥시장,위세아이텍,단일판매ㆍ공급계약체결,2024-12-23,20241223900101,065370
단일판매ㆍ공급계약체결,유가증권시장,SNT에너지,단일판매ㆍ공급계약체결,2024-12-23,20241223800047,100840
단일판매ㆍ공급계약체결,코스닥시장,삼일기업공사,단일판매ㆍ공급계약체결,2024-12-20,20241220900889,002290
단일판매ㆍ공급계약체결,유가증권시장,삼성에스디에스,단일판매ㆍ공급계약체결,2024-12-20,20241220800648,018260
단일판매ㆍ공급계약체결,유가증권시장,진흥기업,단일판매ㆍ공급계약체결,2024-12-20,20241220800449,002780
단일판매ㆍ공급계약체결,코스닥시장,빅텍,단일판매ㆍ공급계약체결,2024-12-20,20241220900377,065450
단일판매ㆍ공급계약체결,유가증권시장,한전KPS,단일판매ㆍ공급계약체결,2024-12-20,20241220800366,051600
단일판매ㆍ공급계약체결,코스닥시장,다원넥스뷰,단일판매ㆍ공급계약체결,2024-12-20,20241220900283,323350
단일판매ㆍ공급계약체결,유가증권시장,S-Oil,단일판매ㆍ공급계약체결,2024-12-20,20241220800267,010950
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-12-20,20241220800118,003070
단일판매ㆍ공급계약체결,코스닥시장,카티스,단일판매ㆍ공급계약체결,2024-12-20,20241220900105,140430
단일판매ㆍ공급계약체결,유가증권시장,동아지질,단일판매ㆍ공급계약체결,2024-12-20,20241220800100,028100
단일판매ㆍ공급계약체결,유가증권시장,동성제약,단일판매ㆍ공급계약체결,2024-12-20,20241220800080,002210
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-12-20,20241220800050,097230
단일판매ㆍ공급계약체결,코스닥시장,피노,단일판매ㆍ공급계약체결,2024-12-19,20241219900405,033790
단일판매ㆍ공급계약체결,유가증권시장,S-Oil,단일판매ㆍ공급계약체결,2024-12-19,20241219800249,010950
단일판매ㆍ공급계약체결,코스닥시장,신테카바이오,단일판매ㆍ공급계약체결,2024-12-19,20241219900145,226330
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2024-12-19,20241219800118,042660
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-12-19,20241219800110,097230
단일판매ㆍ공급계약체결,코스닥시장,HLB테라퓨틱스,단일판매ㆍ공급계약체결,2024-12-18,20241218900316,115450
단일판매ㆍ공급계약체결,유가증권시장,한화에어로스페이스,단일판매ㆍ공급계약체결,2024-12-18,20241218800236,012450
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-12-18,20241218800190,112610
단일판매ㆍ공급계약체결,유가증권시장,퍼스텍,단일판매ㆍ공급계약체결,2024-12-18,20241218800108,010820
단일판매ㆍ공급계약체결,코스닥시장,스튜디오드래곤,단일판매ㆍ공급계약체결,2024-12-17,20241217900745,253450
단일판매ㆍ공급계약체결,코스닥시장,케이아이엔엑스,단일판매ㆍ공급계약체결,2024-12-17,20241217900728,093320
단일판매ㆍ공급계약체결,유가증권시장,삼성바이오로직스,단일판매ㆍ공급계약체결,2024-12-17,20241217800698,207940
단일판매ㆍ공급계약체결,코스닥시장,엑사이엔씨,단일판매ㆍ공급계약체결,2024-12-17,20241217900686,054940
단일판매ㆍ공급계약체결,코스닥시장,셀레믹스,단일판매ㆍ공급계약체결,2024-12-17,20241217900671,331920
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-12-17,20241217800452,003070
단일판매ㆍ공급계약체결,코스닥시장,뱅크웨어글로벌,단일판매ㆍ공급계약체결,2024-12-17,20241217900365,199480
단일판매ㆍ공급계약체결,코스닥시장,그린플러스,단일판매ㆍ공급계약체결,2024-12-17,20241217900311,186230
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2024-12-17,20241217900221,440110
단일판매ㆍ공급계약체결,유가증권시장,일성건설,단일판매ㆍ공급계약체결,2024-12-17,20241217800142,013360
단일판매ㆍ공급계약체결,코스닥시장,비에이치아이,단일판매ㆍ공급계약체결,2024-12-17,20241217900046,083650
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-12-16,20241216801865,097230
단일판매ㆍ공급계약체결,유가증권시장,현대로템,단일판매ㆍ공급계약체결,2024-12-16,20241216801629,064350
단일판매ㆍ공급계약체결,유가증권시장,아시아나IDT,단일판매ㆍ공급계약체결,2024-12-16,20241216800685,267850
단일판매ㆍ공급계약체결,코스닥시장,아이빔테크놀로지,단일판매ㆍ공급계약체결,2024-12-13,20241213901974,460470
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-12-13,20241213801774,375500
단일판매ㆍ공급계약체결,코스닥시장,피노,단일판매ㆍ공급계약체결,2024-12-12,20241212900439,033790
단일판매ㆍ공급계약체결,유가증권시장,SNT다이내믹스,단일판매ㆍ공급계약체결,2024-12-12,20241212800261,003570
단일판매ㆍ공급계약체결,코스닥시장,서한,단일판매ㆍ공급계약체결,2024-12-12,20241212900143,011370
단일판매ㆍ공급계약체결,코스닥시장,토모큐브,단일판매ㆍ공급계약체결,2024-12-11,20241211900379,475960
단일판매ㆍ공급계약체결,코스닥시장,엔텔스,단일판매ㆍ공급계약체결,2024-12-11,20241211900119,069410
단일판매ㆍ공급계약체결,유가증권시장,STX엔진,단일판매ㆍ공급계약체결,2024-12-10,20241210800739,077970
단일판매ㆍ공급계약체결,코스닥시장,마이크로디지탈,단일판매ㆍ공급계약체결,2024-12-10,20241210900684,305090
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-12-10,20241210800269,004960
단일판매ㆍ공급계약체결,유가증권시장,동아지질,단일판매ㆍ공급계약체결,2024-12-10,20241210800249,028100
단일판매ㆍ공급계약체결,유가증권시장,한국항공우주,단일판매ㆍ공급계약체결,2024-12-10,20241210800085,047810
단일판매ㆍ공급계약체결,유가증권시장,삼호개발,단일판매ㆍ공급계약체결,2024-12-09,20241209800230,010960
단일판매ㆍ공급계약체결,코스닥시장,CG인바이츠,단일판매ㆍ공급계약체결,2024-12-09,20241209900179,083790
단일판매ㆍ공급계약체결,유가증권시장,동아지질,단일판매ㆍ공급계약체결,2024-12-09,20241209800174,028100
단일판매ㆍ공급계약체결,코스닥시장,마크로젠,단일판매ㆍ공급계약체결,2024-12-09,20241209900126,038290
단일판매ㆍ공급계약체결,코스닥시장,제이에스링크,단일판매ㆍ공급계약체결,2024-12-09,20241209900124,127120
단일판매ㆍ공급계약체결,코스닥시장,씨메스로보틱스,단일판매ㆍ공급계약체결,2024-12-09,20241209900082,475400
단일판매ㆍ공급계약체결,유가증권시장,한국항공우주,단일판매ㆍ공급계약체결,2024-12-09,20241209800032,047810
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2024-12-06,20241206800566,336260
단일판매ㆍ공급계약체결,유가증권시장,파미셀,단일판매ㆍ공급계약체결,2024-12-06,20241206800033,005690
단일판매ㆍ공급계약체결,유가증권시장,동아지질,단일판매ㆍ공급계약체결,2024-12-05,20241205800473,028100
단일판매ㆍ공급계약체결,코스닥시장,프레스티지바이오로직스,단일판매ㆍ공급계약체결,2024-12-05,20241205900165,334970
단일판매ㆍ공급계약체결,유가증권시장,금양,단일판매ㆍ공급계약체결,2024-12-04,20241204800388,001570
단일판매ㆍ공급계약체결,코스닥시장,바이오에프디엔씨,단일판매ㆍ공급계약체결,2024-12-04,20241204900116,251120
단일판매ㆍ공급계약체결,유가증권시장,일성건설,단일판매ㆍ공급계약체결,2024-12-04,20241204800115,013360
단일판매ㆍ공급계약체결,유가증권시장,현대오토에버,단일판매ㆍ공급계약체결,2024-12-03,20241203800532,307950
단일판매ㆍ공급계약체결,유가증권시장,HL D&I,단일판매ㆍ공급계약체결,2024-12-03,20241203800287,014790
단일판매ㆍ공급계약체결,코스닥시장,브이엠,단일판매ㆍ공급계약체결,2024-12-03,20241203900156,089970
단일판매ㆍ공급계약체결,유가증권시장,일성건설,단일판매ㆍ공급계약체결,2024-12-03,20241203800040,013360
단일판매ㆍ공급계약체결,유가증권시장,현대로템,단일판매ㆍ공급계약체결,2024-12-03,20241203800009,064350
단일판매ㆍ공급계약체결,유가증권시장,일진하이솔루스,단일판매ㆍ공급계약체결,2024-12-02,20241202800566,271940
단일판매ㆍ공급계약체결,유가증권시장,진흥기업,단일판매ㆍ공급계약체결,2024-12-02,20241202800517,002780
단일판매ㆍ공급계약체결,유가증권시장,아이에스동서,단일판매ㆍ공급계약체결,2024-12-02,20241202800403,010780
단일판매ㆍ공급계약체결,유가증권시장,동부건설,단일판매ㆍ공급계약체결,2024-12-02,20241202800402,005960
단일판매ㆍ공급계약체결,코스닥시장,예스티,단일판매ㆍ공급계약체결,2024-12-02,20241202900170,122640
단일판매ㆍ공급계약체결,코스닥시장,프레스티지바이오로직스,단일판매ㆍ공급계약체결,2024-12-02,20241202900161,334970
단일판매ㆍ공급계약체결,코스닥시장,금화피에스시,단일판매ㆍ공급계약체결,2024-12-02,20241202900156,036190
단일판매ㆍ공급계약체결,유가증권시장,까뮤이앤씨,단일판매ㆍ공급계약체결,2024-12-02,20241202800098,013700
단일판매ㆍ공급계약체결,코스닥시장,앱튼,단일판매ㆍ공급계약체결,2024-11-29,20241129900765,270520
단일판매ㆍ공급계약체결,유가증권시장,선도전기,단일판매ㆍ공급계약체결,2024-11-29,20241129800604,007610
단일판매ㆍ공급계약체결,코스닥시장,케이쓰리아이,단일판매ㆍ공급계약체결,2024-11-29,20241129900298,431190
단일판매ㆍ공급계약체결,유가증권시장,동아지질,단일판매ㆍ공급계약체결,2024-11-29,20241129800202,028100
단일판매ㆍ공급계약체결,코스닥시장,딥노이드,단일판매ㆍ공급계약체결,2024-11-29,20241129900172,315640
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-11-29,20241129800109,003070
단일판매ㆍ공급계약체결,유가증권시장,태영건설,단일판매ㆍ공급계약체결,2024-11-28,20241128800722,009410
단일판매ㆍ공급계약체결,유가증권시장,삼호개발,단일판매ㆍ공급계약체결,2024-11-28,20241128800707,010960
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-11-28,20241128800706,097230
단일판매ㆍ공급계약체결,유가증권시장,핸즈코퍼레이션,단일판매ㆍ공급계약체결,2024-11-28,20241128800684,143210
단일판매ㆍ공급계약체결,유가증권시장,이엔플러스,단일판매ㆍ공급계약체결,2024-11-28,20241128800631,074610
단일판매ㆍ공급계약체결,코스닥시장,에코앤드림,단일판매ㆍ공급계약체결,2024-11-28,20241128900538,101360
단일판매ㆍ공급계약체결,유가증권시장,IPARK현대산업개발,단일판매ㆍ공급계약체결,2024-11-28,20241128800341,294870
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-11-28,20241128800328,112610
단일판매ㆍ공급계약체결,코스닥시장,신도기연,단일판매ㆍ공급계약체결,2024-11-27,20241127900115,290520
단일판매ㆍ공급계약체결,코스닥시장,유라클,단일판매ㆍ공급계약체결,2024-11-27,20241127900048,088340
단일판매ㆍ공급계약체결,유가증권시장,에코프로머티,단일판매ㆍ공급계약체결,2024-11-26,20241126800282,450080
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-11-26,20241126800180,097230
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2024-11-26,20241126900052,440110
단일판매ㆍ공급계약체결,유가증권시장,삼성물산,단일판매ㆍ공급계약체결,2024-11-26,20241126800044,028260
단일판매ㆍ공급계약체결,유가증권시장,한화에어로스페이스,단일판매ㆍ공급계약체결,2024-11-25,20241125800465,012450
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-11-25,20241125800260,097230
단일판매ㆍ공급계약체결,코스닥시장,신테카바이오,단일판매ㆍ공급계약체결,2024-11-25,20241125900209,226330
단일판매ㆍ공급계약체결,유가증권시장,파미셀,단일판매ㆍ공급계약체결,2024-11-25,20241125800116,005690
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2024-11-25,20241125800093,010140
단일판매ㆍ공급계약체결,코스닥시장,비에이치아이,단일판매ㆍ공급계약체결,2024-11-25,20241125900069,083650
단일판매ㆍ공급계약체결,코스닥시장,인티큐브,단일판매ㆍ공급계약체결,2024-11-25,20241125900067,070590
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2024-11-25,20241125800035,336260
단일판매ㆍ공급계약체결,유가증권시장,산일전기,단일판매ㆍ공급계약체결,2024-11-25,20241125800026,062040
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2024-11-22,20241122800315,336260
단일판매ㆍ공급계약체결,코스닥시장,엠오티,단일판매ㆍ공급계약체결,2024-11-22,20241122900157,413390
단일판매ㆍ공급계약체결,코스닥시장,피엔티엠에스,단일판매ㆍ공급계약체결,2024-11-22,20241122900151,257370
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-11-22,20241122800027,097230
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2024-11-21,20241121800534,336260
단일판매ㆍ공급계약체결,유가증권시장,한국종합기술,단일판매ㆍ공급계약체결,2024-11-21,20241121800230,023350
단일판매ㆍ공급계약체결,코스닥시장,에스디시스템,단일판매ㆍ공급계약체결,2024-11-21,20241121900133,121890
단일판매ㆍ공급계약체결,유가증권시장,텔코웨어,단일판매ㆍ공급계약체결,2024-11-20,20241120800244,078000
단일판매ㆍ공급계약체결,코스닥시장,솔디펜스,단일판매ㆍ공급계약체결,2024-11-20,20241120900214,215090
단일판매ㆍ공급계약체결,유가증권시장,한미글로벌,단일판매ㆍ공급계약체결,2024-11-20,20241120800196,053690
단일판매ㆍ공급계약체결,유가증권시장,DKME,단일판매ㆍ공급계약체결,2024-11-20,20241120800069,015590
단일판매ㆍ공급계약체결,유가증권시장,아시아나IDT,단일판매ㆍ공급계약체결,2024-11-20,20241120800044,267850
단일판매ㆍ공급계약체결,코스닥시장,예스티,단일판매ㆍ공급계약체결,2024-11-20,20241120900041,122640
단일판매ㆍ공급계약체결,유가증권시장,삼성바이오로직스,단일판매ㆍ공급계약체결,2024-11-20,20241120800004,207940
단일판매ㆍ공급계약체결,유가증권시장,에스엠벡셀,단일판매ㆍ공급계약체결,2024-11-19,20241119800334,010580
단일판매ㆍ공급계약체결,코스닥시장,인크로스,단일판매ㆍ공급계약체결,2024-11-19,20241119900216,216050
단일판매ㆍ공급계약체결,코스닥시장,신원종합개발,단일판매ㆍ공급계약체결,2024-11-19,20241119900082,017000
단일판매ㆍ공급계약체결,코스닥시장,바이넥스,단일판매ㆍ공급계약체결,2024-11-19,20241119900039,053030
단일판매ㆍ공급계약체결,유가증권시장,HS화성,단일판매ㆍ공급계약체결,2024-11-18,20241118800277,002460
단일판매ㆍ공급계약체결,유가증권시장,동아지질,단일판매ㆍ공급계약체결,2024-11-18,20241118800228,028100
단일판매ㆍ공급계약체결,코스닥시장,아이씨디,단일판매ㆍ공급계약체결,2024-11-18,20241118900171,040910
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-11-18,20241118800113,112610
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2024-11-18,20241118800073,042660
단일판매ㆍ공급계약체결,코스닥시장,우리기술,단일판매ㆍ공급계약체결,2024-11-18,20241118900056,032820
단일판매ㆍ공급계약체결,유가증권시장,HD현대중공업,단일판매ㆍ공급계약체결,2024-11-18,20241118800037,329180
단일판매ㆍ공급계약체결,유가증권시장,한화에어로스페이스,단일판매ㆍ공급계약체결,2024-11-15,20241115800453,012450
단일판매ㆍ공급계약체결,유가증권시장,효성중공업,단일판매ㆍ공급계약체결,2024-11-15,20241115800378,298040
단일판매ㆍ공급계약체결,코스닥시장,에이직랜드,단일판매ㆍ공급계약체결,2024-11-15,20241115900165,445090
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2024-11-15,20241115900125,440110
단일판매ㆍ공급계약체결,유가증권시장,삼성E&A,단일판매ㆍ공급계약체결,2024-11-15,20241115800040,028050
단일판매ㆍ공급계약체결,코스닥시장,미디어젠,단일판매ㆍ공급계약체결,2024-11-14,20241114903164,279600
단일판매ㆍ공급계약체결,유가증권시장,산일전기,단일판매ㆍ공급계약체결,2024-11-14,20241114802720,062040
단일판매ㆍ공급계약체결,유가증권시장,이엔플러스,단일판매ㆍ공급계약체결,2024-11-14,20241114801930,074610
단일판매ㆍ공급계약체결,유가증권시장,HL D&I,단일판매ㆍ공급계약체결,2024-11-14,20241114800445,014790
단일판매ㆍ공급계약체결,유가증권시장,까뮤이앤씨,단일판매ㆍ공급계약체결,2024-11-14,20241114800305,013700
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-11-13,20241113800246,097230
단일판매ㆍ공급계약체결,코스닥시장,이노테나,단일판매ㆍ공급계약체결,2024-11-13,20241113900139,333050
단일판매ㆍ공급계약체결,유가증권시장,HL D&I,단일판매ㆍ공급계약체결,2024-11-12,20241112800338,014790
단일판매ㆍ공급계약체결,유가증권시장,주성코퍼레이션,단일판매ㆍ공급계약체결,2024-11-12,20241112800333,109070
단일판매ㆍ공급계약체결,코스닥시장,비에이치아이,단일판매ㆍ공급계약체결,2024-11-12,20241112900267,083650
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-11-12,20241112800186,004960
단일판매ㆍ공급계약체결,코스닥시장,유신,단일판매ㆍ공급계약체결,2024-11-12,20241112900093,054930
단일판매ㆍ공급계약체결,코스닥시장,피노,단일판매ㆍ공급계약체결,2024-11-11,20241111900331,033790
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2024-11-11,20241111800175,071970
단일판매ㆍ공급계약체결,유가증권시장,진흥기업,단일판매ㆍ공급계약체결,2024-11-11,20241111800170,002780
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2024-11-11,20241111800103,042660
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-11-08,20241108800358,375500
단일판매ㆍ공급계약체결,코스닥시장,HB테크놀러지,단일판매ㆍ공급계약체결,2024-11-08,20241108900345,078150
단일판매ㆍ공급계약체결,유가증권시장,산일전기,단일판매ㆍ공급계약체결,2024-11-08,20241108800271,062040
단일판매ㆍ공급계약체결,코스닥시장,뉴로메카,단일판매ㆍ공급계약체결,2024-11-07,20241107900597,348340
단일판매ㆍ공급계약체결,유가증권시장,삼호개발,단일판매ㆍ공급계약체결,2024-11-07,20241107800222,010960
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-11-07,20241107800159,112610
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-11-06,20241106800281,004960
단일판매ㆍ공급계약체결,코스닥시장,자이글,단일판매ㆍ공급계약체결,2024-11-06,20241106900177,234920
단일판매ㆍ공급계약체결,코스닥시장,모아데이타,단일판매ㆍ공급계약체결,2024-11-06,20241106900102,288980
단일판매ㆍ공급계약체결,코스닥시장,컨텍,단일판매ㆍ공급계약체결,2024-11-06,20241106900068,451760
단일판매ㆍ공급계약체결,유가증권시장,산일전기,단일판매ㆍ공급계약체결,2024-11-05,20241105800548,062040
단일판매ㆍ공급계약체결,코스닥시장,씨이랩,단일판매ㆍ공급계약체결,2024-11-05,20241105900402,189330
단일판매ㆍ공급계약체결,코스닥시장,신도기연,단일판매ㆍ공급계약체결,2024-11-05,20241105900257,290520
단일판매ㆍ공급계약체결,코스닥시장,아이씨디,단일판매ㆍ공급계약체결,2024-11-05,20241105900085,040910
단일판매ㆍ공급계약체결,코스닥시장,우원개발,단일판매ㆍ공급계약체결,2024-11-04,20241104900168,046940
단일판매ㆍ공급계약체결,코스닥시장,씨이랩,단일판매ㆍ공급계약체결,2024-11-04,20241104900114,189330
단일판매ㆍ공급계약체결,유가증권시장,효성중공업,단일판매ㆍ공급계약체결,2024-11-04,20241104800041,298040
단일판매ㆍ공급계약체결,코스닥시장,에이직랜드,단일판매ㆍ공급계약체결,2024-11-04,20241104900039,445090
단일판매ㆍ공급계약체결,코스닥시장,센서뷰,단일판매ㆍ공급계약체결,2024-11-01,20241101900609,321370
단일판매ㆍ공급계약체결,코스닥시장,스페코,단일판매ㆍ공급계약체결,2024-11-01,20241101900578,013810
단일판매ㆍ공급계약체결,코스닥시장,동성화인텍,단일판매ㆍ공급계약체결,2024-11-01,20241101900512,033500
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-11-01,20241101800265,097230
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-11-01,20241101800239,003070
단일판매ㆍ공급계약체결,코스닥시장,삼영이엔씨,단일판매ㆍ공급계약체결,2024-11-01,20241101900219,065570
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2024-11-01,20241101800164,010140
단일판매ㆍ공급계약체결,코스닥시장,로지시스,단일판매ㆍ공급계약체결,2024-11-01,20241101900096,067730
단일판매ㆍ공급계약체결,유가증권시장,우성머티리얼스,단일판매ㆍ공급계약체결,2024-11-01,20241101800059,011300
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-10-31,20241031800741,003070
단일판매ㆍ공급계약체결,코스닥시장,KCC건설,단일판매ㆍ공급계약체결,2024-10-31,20241031900668,021320
단일판매ㆍ공급계약체결,코스닥시장,그린리소스,단일판매ㆍ공급계약체결,2024-10-31,20241031900645,402490
단일판매ㆍ공급계약체결,코스닥시장,피노,단일판매ㆍ공급계약체결,2024-10-31,20241031900262,033790
단일판매ㆍ공급계약체결,유가증권시장,LIG디펜스앤에어로스페이스,단일판매ㆍ공급계약체결,2024-10-31,20241031800207,079550
단일판매ㆍ공급계약체결,코스닥시장,씨엔플러스,단일판매ㆍ공급계약체결,2024-10-31,20241031900163,115530
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2024-10-31,20241031800038,010140
단일판매ㆍ공급계약체결,유가증권시장,포스코DX,단일판매ㆍ공급계약체결,2024-10-30,20241030800763,022100
단일판매ㆍ공급계약체결,코스닥시장,엑사이엔씨,단일판매ㆍ공급계약체결,2024-10-30,20241030900709,054940
단일판매ㆍ공급계약체결,유가증권시장,IPARK현대산업개발,단일판매ㆍ공급계약체결,2024-10-30,20241030800586,294870
단일판매ㆍ공급계약체결,유가증권시장,E1,단일판매ㆍ공급계약체결,2024-10-30,20241030800557,017940
단일판매ㆍ공급계약체결,코스닥시장,티사이언티픽,단일판매ㆍ공급계약체결,2024-10-30,20241030900431,057680
단일판매ㆍ공급계약체결,코스닥시장,선익시스템,단일판매ㆍ공급계약체결,2024-10-30,20241030900347,171090
단일판매ㆍ공급계약체결,유가증권시장,한전KPS,단일판매ㆍ공급계약체결,2024-10-30,20241030800335,051600
단일판매ㆍ공급계약체결,코스닥시장,에코앤드림,단일판매ㆍ공급계약체결,2024-10-30,20241030900291,101360
단일판매ㆍ공급계약체결,코스닥시장,비아트론,단일판매ㆍ공급계약체결,2024-10-30,20241030900212,141000
단일판매ㆍ공급계약체결,유가증권시장,조선내화,단일판매ㆍ공급계약체결,2024-10-30,20241030800196,462520
단일판매ㆍ공급계약체결,코스닥시장,코스텍시스,단일판매ㆍ공급계약체결,2024-10-30,20241030900101,355150
단일판매ㆍ공급계약체결,유가증권시장,진원생명과학,단일판매ㆍ공급계약체결,2024-10-30,20241030800060,011000
단일판매ㆍ공급계약체결,코스닥시장,다원넥스뷰,단일판매ㆍ공급계약체결,2024-10-29,20241029900633,323350
단일판매ㆍ공급계약체결,코스닥시장,비아트론,단일판매ㆍ공급계약체결,2024-10-29,20241029900164,141000
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-10-29,20241029800158,112610
단일판매ㆍ공급계약체결,유가증권시장,남광토건,단일판매ㆍ공급계약체결,2024-10-29,20241029800077,001260
